dataset,seed,rate,mode,section,modality,metric,value
mosi,70,0.5,fixed0.9,retention,audio,err_decay,0.13404537986490098
mosi,70,0.5,fixed0.9,retention,text,err_decay,0.17729124872514027
mosi,70,0.5,fixed0.9,retention,visual,err_decay,0.13589298069180047
mosi,70,0.5,fixed0.9,task,,accuracy,0.7423780487804879
mosi,70,0.5,fixed0.9,task,,correlation,0.5933337112157964
mosi,70,0.5,fixed0.9,task,,macro_f1,0.734209838628087
mosi,70,0.5,fixed0.9,task,,mae,1.029134750366211
mosi,70,0.5,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,0.5,fixed0.9,task,,prediction_std,0.9814330339431763
mosi,70,0.5,fixed0.9,task,,weighted_f1,0.7414546858936947
mosi,70,0.5,fixed0.8,current_observed_write_fit,audio,err_after,0.05193204102652384
mosi,70,0.5,fixed0.8,current_observed_write_fit,text,err_after,0.14519927371293306
mosi,70,0.5,fixed0.8,current_observed_write_fit,visual,err_after,0.06976118360121214
mosi,70,0.5,fixed0.8,retention,audio,err_decay,0.14307914337788316
mosi,70,0.5,fixed0.8,retention,text,err_decay,0.2346316021395446
mosi,70,0.5,fixed0.8,retention,visual,err_decay,0.1536986169867849
mosi,70,0.5,fixed0.8,task,,accuracy,0.7454268292682927
mosi,70,0.5,fixed0.8,task,,correlation,0.5966358720412399
mosi,70,0.5,fixed0.8,task,,macro_f1,0.7367645822070044
mosi,70,0.5,fixed0.8,task,,mae,1.027428150177002
mosi,70,0.5,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,0.5,fixed0.8,task,,prediction_std,0.9779470562934875
mosi,70,0.5,fixed0.8,task,,weighted_f1,0.7441893654023944
mosi,70,0.7,reference,current_observed_write_fit,audio,err_after,0.0007339681523315422
mosi,70,0.7,reference,current_observed_write_fit,text,err_after,0.0016131373683534787
mosi,70,0.7,reference,current_observed_write_fit,visual,err_after,0.0008996614880089636
mosi,70,0.7,reference,retention,audio,err_decay,0.17046620037443103
mosi,70,0.7,reference,retention,text,err_decay,0.14485260825530868
mosi,70,0.7,reference,retention,visual,err_decay,0.15568121033720672
mosi,70,0.7,reference,task,,accuracy,0.7317073170731707
mosi,70,0.7,reference,task,,correlation,0.5436807119876631
mosi,70,0.7,reference,task,,macro_f1,0.7253245023029196
mosi,70,0.7,reference,task,,mae,1.0911767482757568
mosi,70,0.7,reference,task,,predicted_sign_count,2.0
mosi,70,0.7,reference,task,,prediction_std,0.8625234365463257
mosi,70,0.7,reference,task,,weighted_f1,0.7318349733685757
mosi,70,0.7,fixed0.95,current_observed_write_fit,audio,err_after,0.016453672805769398
mosi,70,0.7,fixed0.95,current_observed_write_fit,text,err_after,0.03907795623473051
mosi,70,0.7,fixed0.95,current_observed_write_fit,visual,err_after,0.020839339809068
mosi,70,0.7,fixed0.95,retention,audio,err_decay,0.173106073682826
mosi,70,0.7,fixed0.95,retention,text,err_decay,0.16780335823895307
mosi,70,0.7,fixed0.95,retention,visual,err_decay,0.1610920801456218
mosi,70,0.7,fixed0.95,task,,accuracy,0.7378048780487805
mosi,70,0.7,fixed0.95,task,,correlation,0.5455972154888787
mosi,70,0.7,fixed0.95,task,,macro_f1,0.7315671272505806
mosi,70,0.7,fixed0.95,task,,mae,1.090044617652893
mosi,70,0.7,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,0.7,fixed0.95,task,,prediction_std,0.8611595630645752
mosi,70,0.7,fixed0.95,task,,weighted_f1,0.7379296330647445
mosi,70,0.7,fixed0.9,current_observed_write_fit,audio,err_after,0.03209355953995196
mosi,70,0.7,fixed0.9,current_observed_write_fit,text,err_after,0.0758883024798292
mosi,70,0.7,fixed0.9,current_observed_write_fit,visual,err_after,0.04040991542316075
mosi,70,0.7,fixed0.9,retention,audio,err_decay,0.17774700161847468
mosi,70,0.7,fixed0.9,retention,text,err_decay,0.19344978922491604
mosi,70,0.7,fixed0.9,retention,visual,err_decay,0.1693887807478823
mosi,70,0.7,fixed0.9,task,,accuracy,0.7347560975609756
mosi,70,0.7,fixed0.9,task,,correlation,0.5474483321394661
mosi,70,0.7,fixed0.9,task,,macro_f1,0.72844581477675
mosi,70,0.7,fixed0.9,task,,mae,1.0889248847961426
mosi,70,0.7,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,0.7,fixed0.9,task,,prediction_std,0.8597830533981323
mosi,70,0.7,fixed0.9,task,,weighted_f1,0.73488230321666
mosi,70,0.7,fixed0.8,current_observed_write_fit,audio,err_after,0.06395019729962519
mosi,70,0.7,fixed0.8,current_observed_write_fit,text,err_after,0.1482598681493374
mosi,70,0.7,fixed0.8,current_observed_write_fit,visual,err_after,0.07920875548931117
mosi,70,0.7,fixed0.8,retention,audio,err_decay,0.19105456659489692
mosi,70,0.7,fixed0.8,retention,text,err_decay,0.24788310067249056
mosi,70,0.7,fixed0.8,retention,visual,err_decay,0.19066966505915894
mosi,70,0.7,fixed0.8,task,,accuracy,0.7332317073170732
mosi,70,0.7,fixed0.8,task,,correlation,0.5509317231832381
mosi,70,0.7,fixed0.8,task,,macro_f1,0.727268623775619
mosi,70,0.7,fixed0.8,task,,mae,1.0867336988449097
mosi,70,0.7,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,0.7,fixed0.8,task,,prediction_std,0.8569880127906799
mosi,70,0.7,fixed0.8,task,,weighted_f1,0.7335390827573542
mosi,70,all,reference,current_observed_write_fit,audio,err_after,0.0008272167129903958
mosi,70,all,reference,current_observed_write_fit,text,err_after,0.0018317525446791742
mosi,70,all,reference,current_observed_write_fit,visual,err_after,0.000963090601928029
mosi,70,all,reference,task,,accuracy,0.7990853658536585
mosi,70,all,reference,task,,correlation,0.6710448474552672
mosi,70,all,reference,task,,macro_f1,0.7934007537154165
mosi,70,all,reference,task,,mae,0.9255195260047913
mosi,70,all,reference,task,,predicted_sign_count,2.0
mosi,70,all,reference,task,,prediction_std,1.0923247933387756
mosi,70,all,reference,task,,weighted_f1,0.7987143671713038
mosi,70,all,fixed0.95,current_observed_write_fit,audio,err_after,0.011788290918040071
mosi,70,all,fixed0.95,current_observed_write_fit,text,err_after,0.038989012416706575
mosi,70,all,fixed0.95,current_observed_write_fit,visual,err_after,0.01653216389761594
mosi,70,all,fixed0.95,task,,accuracy,0.8003048780487805
mosi,70,all,fixed0.95,task,,correlation,0.6721086920062687
mosi,70,all,fixed0.95,task,,macro_f1,0.7946963659239293
mosi,70,all,fixed0.95,task,,mae,0.9247291207313537
mosi,70,all,fixed0.95,task,,predicted_sign_count,2.0
mosi,70,all,fixed0.95,task,,prediction_std,1.0915083408355712
mosi,70,all,fixed0.95,task,,weighted_f1,0.7999576244831293
mosi,70,all,fixed0.9,current_observed_write_fit,audio,err_after,0.022879805780801954
mosi,70,all,fixed0.9,current_observed_write_fit,text,err_after,0.07523833103078371
mosi,70,all,fixed0.9,current_observed_write_fit,visual,err_after,0.03197188165299731
mosi,70,all,fixed0.9,task,,accuracy,0.7993902439024391
mosi,70,all,fixed0.9,task,,correlation,0.6731537134114806
mosi,70,all,fixed0.9,task,,macro_f1,0.7937668409611855
mosi,70,all,fixed0.9,task,,mae,0.9239857435226441
mosi,70,all,fixed0.9,task,,predicted_sign_count,2.0
mosi,70,all,fixed0.9,task,,prediction_std,1.090668749809265
mosi,70,all,fixed0.9,task,,weighted_f1,0.799045590301782
mosi,70,all,fixed0.8,current_observed_write_fit,audio,err_after,0.04535031075721738
mosi,70,all,fixed0.8,current_observed_write_fit,text,err_after,0.1457046034654487
mosi,70,all,fixed0.8,current_observed_write_fit,visual,err_after,0.062497122690735055
mosi,70,all,fixed0.8,task,,accuracy,0.7996951219512195
mosi,70,all,fixed0.8,task,,correlation,0.6751790180564434
mosi,70,all,fixed0.8,task,,macro_f1,0.7940477394435622
mosi,70,all,fixed0.8,task,,mae,0.922607171535492
mosi,70,all,fixed0.8,task,,predicted_sign_count,2.0
mosi,70,all,fixed0.8,task,,prediction_std,1.0889278650283813
mosi,70,all,fixed0.8,task,,weighted_f1,0.799323934638598
